MODAL_FAILEDTOFETCH_BODY,Failed to fetch lobby data.,Échec de la récupération des données de salon.,Impossibile recuperare i dati della lobby.,Die Lobby-Daten konnten nicht abgerufen werden.,Error al recuperar datos de sala.,No se pudieron recuperar los datos de la sala.,Falha ao buscar dados do lobby.,Не удалось получить данные лобби.,Не вдалося отримати дані про лобі.,无法获得房间信息。,,ロビーのデータを取得できませんでした。,로비 데이터를 불러오지 못했습니다.,Nie udało się pobrać danych poczekalni.,Lobi verileri alınamadı.,ENDLINE
MODAL_CANTJOINLOBBY_TITLE,FAILED TO JOIN LOBBY,IMPOSSIBLE DE REJOINDRE LE SALON,ACCESSO ALLA LOBBY NON RIUSCITO,LOBBY-BEITRITT FEHLGESCHLAGEN,ERROR AL UNIRSE A SALA,ERROR AL UNIRSE A LA SALA,FALHA AO ENTRAR NO LOBBY,НЕ УДАЛОСЬ ВОЙТИ В ЛОББИ,НЕ ВДАЛОСЯ ПРИЄДНАТИСЯ ДО ЛОБІ,无法加入房间,,ロビーに参加できませんでした,로비 참가 실패,NIE UDAŁO SIĘ DOŁĄCZYĆ DO POCZEKALNI,LOBİYE KATILMA BAŞARISIZ,ENDLINE
MODAL_CANTCREATELOBBY_TITLE,FAILED TO CREATE LOBBY,ÉCHEC DE LA CRÉATION DU SALON,CREAZIONE DI UNA LOBBY NON RIUSCITA,LOBBY KONNTE NICHT ERSTELLT WERDEN,ERROR AL CREAR SALA,ERROR AL CREAR LA SALA,FALHA AO CRIAR LOBBY,ЛОББИ НЕ СОЗДАНО,НЕ ВДАЛОСЯ СТВОРИТИ ЛОБІ,无法创建房间,,ロビーを作成できませんでした,로비 생성 실패,NIE UDAŁO SIĘ UTWORZYĆ POCZEKALNI,LOBİ OLUŞTURMA BAŞARISIZ,ENDLINE
MODAL_INVALIDLOBBY_BODY,Steam lobby doesn't seem valid.,Le salon Steam ne semble pas être valide.,Sembra che la lobby di Steam non sia valida.,Die Steam-Lobby scheint ungültig zu sein.,La sala de Steam no parece válida.,Parece que la sala de Steam no es válida.,A sala Steam não parece válida.,Лобби Steam недействительно.,Неможливо підключитися до лобі Steam.,Steam 房间不可用。,,Steamのロビーが有効ではありません。,Steam 로비가 유효하지 않은 것 같습니다.,Poczekalnia Steam wydaje się nieprawidłowa.,Steam lobisi geçerli görünmüyor.,ENDLINE
MODAL_OUTOFDATE_TITLE,VERSION OUT OF DATE,VERSION OBSOLÈTE,VERSIONE NON AGGIORNATA,VERSION VERALTET,VERSIÓN OBSOLETA,VERSIÓN OBSOLETA,VERSÃO DESATUALIZADA,ВЕРСИЯ УСТАРЕЛА,ВЕРСІЯ ЗАСТАРІЛА,版本过时,,古いバージョンです,오래된 버전,NIEAKTUALNA WERSJA,ESKİ VERSİYON,ENDLINE
MODAL_OUTOFDATE_BODY,"Close the game, and update the game on steam...",Veuillez quitter le jeu et effectuer la mise à jour sur Steam...,Chiudi il gioco e aggiornalo su Steam!,Schließe das Spiel und aktualisiere es über Steam ...,Cierra el juego y actualízalo en Steam...,Cierra el juego y actualízalo a través de Steam.,Feche e atualize o jogo no Steam...,Закройте игру и обновите ее в Steam.,Закрийте гру й оновіть її в Steam...,请关闭游戏并通过 Steam 更新版本...,,ゲームを終了し、Steamでアップデートしてください...,게임을 종료하고 Steam에서 게임을 업데이트하세요...,Zamknij grę i aktualizuj na Steamie...,Oyunu kapat ve Steam'de güncelle.,ENDLINE
MODAL_FAILEDPHOTON_TITLE,FAILED TO FIND PHOTON ROOM,ÉCHEC DE LA RECHERCHE D'UN SALON PHOTON,STANZA DI PHOTON NON TROVATA,KEIN PHOTON-RAUM GEFUNDEN,ERROR AL ENCONTRAR SALA DE PHOTON,ERROR AL BUSCAR LA SALA DE PHOTON,FALHA AO PROCURAR SALA PHOTON,НЕ УДАЛОСЬ НАЙТИ ЛОББИ PHOTON,НЕ ВДАЛОСЯ ЗНАЙТИ ЛОБІ PHOTON,无法找到 Photon 房间,,PHOTONルームが見つかりませんでした,PHOTON 로비를 찾지 못했습니다,NIE UDAŁO SIĘ ZNALEŹĆ POCZEKALNI PHOTON,PHOTON ODASI BULUNAMADI,ENDLINE
MODAL_DISCONNECTEDPHOTON_TITLE,DISCONNECTED FROM PHOTON,DÉCONNEXION DE PHOTON,DISCONNESSIONE DA PHOTON,KEINE VERBINDUNG ZU PHOTON,TE HAS DESCONECTADO DE PHOTON,SE PERDIÓ LA CONEXIÓN CON PHOTON,DESCONECTOU DO PHOTON,ВЫ ОТКЛЮЧЕНЫ ОТ PHOTON,ВІД’ЄДНАНО ВІД PHOTON,与 Photon 断开连接,,PHOTONから切断されました,PHOTON에서 연결이 끊어졌습니다,ROZŁĄCZONO Z PHOTON,PHOTON BAĞLANTISI KESİLDİ,ENDLINE
MODAL_DISCONNECTEDPHOTON_BODY,"You disconnected from Photon, reason: #",Vous avez perdu la connexion à Photon : #,Il tuo account è stato disconnesso da Photon per il seguente motivo: #,Die Verbindung zu Photon wurde getrennt. Grund: #,Te has desconectado de Photon. Motivo: #,Perdiste la conexión con Photon. Motivo: #,Você se desconectou do Photon. Motivo: #,Вы отключены от Photon. Причина: #,Вас від’єднано від Photon. Причина: #,你与 Photon 断开了连接，原因：#,,以下の理由によりPHOTONから切断されました：#,PHOTON에서 연결이 끊어진 이유: #,Rozłączono z Photon. Powód: #,Photon bağlantısı kesildi. Sebebi: #,ENDLINE
TRYAGAIN,TRY AGAIN,RÉESSAYER,RIPROVA,ERNEUT VERSUCHEN,REINTENTAR,REINTÉNTALO,TENTE NOVAMENTE,ЕЩЕ РАЗ,СПРОБУВАТИ ЩЕ,重试,,もう一度試す,다시 시도,SPRÓBUJ PONOWNIE,TEKRAR DENE,ENDLINE
NAME_RED PRICKLEBERRY,RED PRICKLEBERRY,PIQUEBAIE ROUGE,BACCASPINA ROSSA,ROTE KRATZBEERE,ZARZABAYA ROJA,BAYA ESPINOSA ROJA,ESPIBAGA VERMELHA,КРАСНАЯ ШИПНИКА,ЧЕРВОНИЙ ШИПЧАК,红刺莓,,赤色のプリクルベリー,빨간색 가시열매,CZERWONA KŁUJAGODA,KIRMIZI DİKENYEMİŞ,ENDLINE
NAME_GOLD PRICKLEBERRY,GOLD PRICKLEBERRY,PIQUEBAIE DORÉE,BACCASPINA DORATA,GOLDENE KRATZBEERE,ZARZABAYA DORADA,BAYA ESPINOSA DORADA,ESPIBAGA DOURADA,ЗОЛОТАЯ ШИПНИКА,ЗОЛОТИЙ ШИПЧАК,金刺莓,,ゴールドのプリクルベリー,황금색 가시열매,ZŁOTA KŁUJAGODA,ALTIN DİKENYEMİŞ,ENDLINE
NAME_SUNSCREEN,SUNSCREEN,ÉCRAN SOLAIRE,CREMA SOLARE,SONNENCREME,CREMA SOLAR,PROTECTOR SOLAR,PROTETOR SOLAR,САНСКРИН,СОНЦЕЗАХИСНИЙ КРЕМ,防晒喷雾,,日焼け止め,선 스프레이,FILTR PRZECIWSŁONECZNY,GÜNEŞ KREMİ,ENDLINE
NAME_ALOE VERA,ALOE VERA,ALOÈS,ALOE VERA,ALOE VERA,ALOE VERA,ALOE VERA,ALOE VERA,АЛОЭ ВЕРА,АЛОЕ ВЕРА,芦荟,,アロエベラ,알로에 베라,ALOES,ALOE VERA,ENDLINE
NAME_CACTUS,CACTUS,CACTUS,CACTUS,KAKTUS,CACTUS,CACTUS,CACTO,КАКТУС,КАКТУС,仙人球,,サボテン,선인장,KAKTUS,KAKTÜS,ENDLINE
NAME_BALLOON,BALLOON,BALLON,PALLONCINO,BALLON,GLOBO,GLOBO,BALÃO,ШАРИК,КУЛЬКА,气球,,風船,풍선,BALON,BALON,ENDLINE
JOINEDTHEEXPEDITION,# joined the expedition.,# a rejoint l'expédition.,# fa ora parte della spedizione.,# ist der Expedition beigetreten.,# se ha unido a una expedición.,# se unió a la expedición.,# entrou na expedição.,# присоединяется к экспедиции.,# приєднується до експедиції.,# 加入了探险。,,#が探検に参加しました。,# 님이 원정대에 합류했습니다.,# dołącza do wyprawy.,# keşif gezisine katıldı.,ENDLINE
LEFTTHEEXPEDITION,# left the expedition.,# a quitté l'expédition.,# non fa più parte della spedizione.,# hat die Expedition verlassen.,# ha abandonado la expedición.,# abandonó la expedición.,# saiu da expedição.,# уходит из экспедиции.,# залишає експедицію.,# 离开了探险。,,#が探検から離脱しました。,# 님이 원정대를 떠났습니다.,# opuszcza wyprawę.,# keşif gezisinden ayrıldı.,ENDLINE
NAME_SCOUT CANNON,SCOUT CANNON,CANON À SCOUT,LANCIASCOUT,PFADFINDER-KANONE,CAÑON DE EXPLORADORES,CAÑÓN DE EXPLORADORES,ESCOTEIRO-BALA,СКАУТСКАЯ ПУШКА,ГАРМАТА ДЛЯ МЕТАННЯ СКАУТІВ,童子军大炮,,スカウトキャノン,스카우트 캐넌,WYRZUTNIA HARCERZY,İZCİ TOPU,ENDLINE
SCOUTCANNONFUSE,FUSE,MÈCHE,MICCIA,LUNTE,MECHA,MECHA,PAVIO,ФИТИЛЬ,ҐНІТ,引线,,導火線,도화선,LONT,FİTİL,ENDLINE
CHANGE ANGLE,adjust angle,ajuster l'angle,regola angolazione,ausrichten,ajustar ángulo,ajustar el ángulo,ajustar ângulo,изменить угол,відрегулювати траєкторію,调整角度,,角度調整,각도 조절,dopasuj kąt,açıyı ayarla,ENDLINE
PRESSANYBUTTON,PRESS ANY BUTTON TO CONTINUE,APPUYER SUR UNE COMMANDE POUR CONTINUER,PREMI UN COMANDO PER CONTINUARE,ZUM FORTFAHREN BELIEBIGE TASTE DRÜCKEN,PULSA CUALQUIER BOTÓN PARA CONTINUAR,PRESIONAR CUALQUIER BOTÓN PARA CONTINUAR,APERTE UM BOTÃO PARA CONTINUAR,НАЖМИТЕ ЛЮБУЮ КНОПКУ ДЛЯ ПРОДОЛЖЕНИЯ,"НАТИСНІТЬ НА БУДЬ-ЯКУ КНОПКУ, ЩОБ ПРОДОВЖИТИ",按任意键继续,,ボタンを押して続ける,계속하려면 아무 버튼이나 누르세요,"NACIŚNIJ DOWOLNY PRZYCISK, ABY KONTYNUOWAĆ",DEVAM ETMEK İÇİN HERHANGİ BİR DÜĞMEYE BAS,ENDLINE
Reduce Camera Bobbing,REDUCE CAMERA BOBBING,ATTÉNUER LES SACCADES DE LA CAMÉRA,RIDUCI OSCILLAZIONE VISUALE,KAMERAWACKELN REDUZIEREN,REDUCIR VAIVÉN DE CÁMARA,REDUCE EL MOVIMIENTO DE LA CÁMARA,REDUZIR OSCILAÇÃO DA CÂMERA,УБРАТЬ ДРОЖАНИЕ КАМЕРЫ,ЗМЕНШИТИ ТРЯСІННЯ КАМЕРИ,减少摄像头抖动,,カメラのブレを軽減する,카메라 흔들림 감소,ZREDUKUJ PODSKAKIWANIE KAMERY,KAMERA SALLANMASINI AZALT,ENDLINE
EXTINGUISH,extinguish,éteindre,spegni,löschen,apagar,extinguir,apagar,погасить,загасити,熄灭,,消す,불 끄기,zgaś,söndür,ENDLINE
ZOOM,zoom,zoomer,ingrandisci,zoomen,zoom,acercar,focar,приблизить,наблизити,放大,,ズーム,확대/축소,przybliż,yakınlaştır,ENDLINE
ONLYATMAINMENU,This setting can only be adjusted on the main menu.,Ce paramètre peut uniquement être ajusté dans le menu principal.,Questa impostazione può essere modificata solo dal menu principale.,Diese Einstellung kann nur im Hauptmenü geändert werden.,Este ajuste solo se puede cambiar en el menú principal.,Esta opción solo se puede ajustar en el menú principal.,Ajuste esta configuração no menu principal.,Эту настройку можно поменять только в главном меню.,Це налаштування можна змінювати лише в головному меню.,该设置只能在主菜单更改。,,この設定はメインメニューでのみ調整できます。,이 설정은 메인 메뉴에서만 조정할 수 있습니다.,To ustawienie można zmienić tylko w menu głównym.,Bu ayar yalnızca ana menüde değiştirilebilir.,ENDLINE
Climbing extra field of view,CLIMBING EXTRA FIELD OF VIEW,CHAMP DE VISION LORS DE L'ESCALADE,CAMPO VISIVO EXTRA IN ARRAMPICATA,GRÖSSERES SICHTFELD BEIM KLETTERN,MÁS CAMPO DE VISIÓN AL ESCALAR,CAMPO DE VISIÓN ADICIONAL AL ESCALAR,CAMPO DE VISÃO EXTRA AO ESCALAR,ПОЛЕ ЗРЕНИЯ ПРИ ЛАЗАНИИ,ПОЛЕ ЗОРУ ПІД ЧАС ПІДЙОМУ,攀爬视野提升,,登山時の視野拡大,등반 시 추가 시야 범위,DODATKOWE POLE WIDZENIA PRZY WSPINACZCE,TIRMANIŞ SIRASINDA DAHA GENİŞ GÖRÜŞ AÇISI,ENDLINE
PUSH TO MUTE,PUSH TO MUTE,APPUYER POUR METTRE EN SOURDINE,PREMI PER SILENZIARE,PUSH-TO-MUTE,PULSAR PARA SILENCIAR,PRESIONA PARA SILENCIAR,APERTAR PARA SILENCIAR,НАЖАТЬ ДЛЯ ЗАГЛУШЕНИЯ,"НАТИСНІТЬ, ЩОБ ЗАГЛУШИТИ",按住静音,,プッシュトゥミュート,눌러서 음소거,"NACIŚNIJ, ABY WYCISZYĆ",BAS-SUSTUR,ENDLINE
MESA,MESA,PLATEAU,LA MESA,MESA,MESETA,MESA,CHAPADA,СТОЛОВАЯ ГОРА,МЕСА,方山,,メサ,메사,STOLIWO,ÇORAK YAMAÇ,ENDLINE
FLAME,FLAME,FLAMME,FIAMMA,FEUER,LLAMA,LLAMA,CHAMA,ПЛАМЯ,ПОЛУМ’Я,火焰,,炎,불꽃,PŁOMIEŃ,ATEŞ,ENDLINE
SPRAY,spray,pulvériser,spruzza,sprühen,aplicar,rociar,aplicar,распылить,розпилити,喷,,スプレーする,뿌리기,rozpyl,sık,ENDLINE
NAME_TORCH,TORCH,TORCHE,TORCIA,FACKEL,ANTORCHA,ANTORCHA,TOCHA,ФАКЕЛ,СМОЛОСКИП,火炬,,たいまつ,횃불,POCHODNIA,MEŞALE,ENDLINE
TOMB,TOMB,TOMBE,TOMBA,GRUFT,TUMBA,TUMBA,TUMBA,ГРОБНИЦА,ГРОБНИЦЯ,古墓,,墓地,무덤,GROBOWIEC,MEZAR,ENDLINE
NAME_BALLOON BUNCH,BALLOON BUNCH,GRAPPE DE BALLONS,GRUPPO DI PALLONCINI,BALLONBÜNDEL,LOTE DE GLOBOS,GLOBOS,CACHO DE BALÕES,СВЯЗКА ШАРИКОВ,КУЛЬКИ,一束气球,,風船セット,풍선 다발,KILKA BALONÓW,BALON KÜMESİ,ENDLINE
NAME_ANCIENT IDOL,ANCIENT IDOL,IDOLE ANCIENNE,IDOLO ANTICO,URALTER GÖTZE,ÍDOLO ANTIGUO,ÍDOLO ANTIGUO,ÍDOLO ANTIGO,ДРЕВНИЙ ИДОЛ,ДРЕВНІЙ ІДОЛ,古老玩偶,,古代の銅像,고대의 우상,STAROŻYTNA FIGURKA,ANTİK FİGÜR,ENDLINE
NAME_THORN,THORN,ÉPINE,SPINA,DORN,ESPINA,ESPINA,ESPINHOS,ИГОЛКА,КОЛЮЧКА,尖刺,,トゲ,가시,KOLEC,DİKEN,ENDLINE
NAME_NOMAD,NOMAD BADGE,BADGE DE NOMADE,NOMADE,NOMADEN-ABZEICHEN,INSIGNIA DE NÓMADA,INSIGNIA DE NÓMADA,INSÍGNIA DO NÔMADE,ЗНАЧОК КОЧЕВНИКА,ЗНАЧОК «КОЧІВНИК»,游牧民奖章,,流浪者バッジ,유목민 배지,ODZNAKA NOMADA,GÖÇEBE ROZETİ,ENDLINE
DESC_NOMAD,Climb past the MESA.,Franchissez le PLATEAU.,Supera la Mesa.,Erklimme die MESA.,Escala más allá de la MESETA.,Sube más allá de la MESA.,Escale a CHAPADA.,Выберитесь за пределы СТОЛОВОЙ ГОРЫ.,Обійдіть МЕСУ й підніміться вгору.,爬过方山。,,メサの先に進む。,메사 너머로 등반하세요.,Wespnij się poza STOLIWO.,ÇORAK YAMAÇ'a tırman.,ENDLINE
NAME_ULTIMATE,ULTIMATE BADGE,BADGE D'ULTIMATE,ATLETICA LEGGERA,ULTIMATE-ABZEICHEN,INSIGNIA DEFINITIVA,INSIGNIA DE ULTIMATE,INSÍGNIA SUPREMA,ЗНАЧОК КРУТОГО ИГРОКА,ЗНАЧОК «ПОТУЖНИЙ»,极限奖章,,アルティメットバッジ,얼티밋 배지,ODZNAKA ULTIMATE,ULTIMATE ROZETİ,ENDLINE
DESC_ULTIMATE,Catch a Flying Disc from 100m away.,Attrapez un disque volant à une distance de 100m.,Afferra un disco volante da una distanza di 100 m.,Fange eine Wurfscheibe aus 100 m Entfernung.,Atrapa un disco volante desde más de 100 m.,Atrapa un disco volador desde 100m de distancia.,Pegue um disco a 100m de distância.,Поймайте тарелочку с расстояния 100m.,Спіймайте летючий диск із відстані 100 метрів.,从 100 米外接住飞盘。,,100m先からフライングディスクをキャッチする。,100m 떨어진 곳에서 플라잉 디스크를 잡으세요.,Złap latający dysk z odległości 100m.,100 metre uzaktan bir Uçan Disk yakala.,ENDLINE
NAME_COOL CUCUMBER,COOL CUCUMBER BADGE,BADGE FRAÎCHEUR,FRIGORIFERO,COOLES-GÜRKCHEN-ABZEICHEN,INSIGNIA DE FRESCURA,INSIGNIA DE FRESCURA,INSÍGNIA REFRESCANTE,ЗНАЧОК ПРОХЛАДЫ,ЗНАЧОК «КРУТИЙ ОГІРОК»,透心凉奖章,,冷たいきゅうりバッジ,침착함 배지,ODZNAKA CHŁODNIKA GÓRSKIEGO,SALATALIK SERİNLİĞİ ROZETİ,ENDLINE
DESC_COOL CUCUMBER,Climb past the MESA without ever having more than 10% Heat.,Franchissez le PLATEAU sans dépasser 10 % de chaleur.,Supera la Mesa senza avere mai più del 10% di calore.,"Erklimme die MESA, ohne dass deine Wärme über 10 % geht.",Escala más allá de la MESETA sin superar el 10 % de calor.,Sube más allá de la MESA sin llegar a superar el 10 % de calor.,Escale a CHAPADA sem nunca ultrapassar 10% de Calor.,"Выберитесь за пределы СТОЛОВОЙ ГОРЫ, нагревшись максимум на 10%.",Обійдіть МЕСУ й підніміться вгору з теплом не вище 10%.,在全程热量未超过 10% 的情况下爬过方山。,,体温が10%以下のままでメサの先に進む。,열이 10%를 넘지 않도록 하면서 메사 너머로 등반하세요.,"Wespnij się poza STOLIWO, nie posiadając więcej niż 10% ciepła.",Isı değerin hiç %10'un üzerine çıkmadan ÇORAK YAMAÇ'a tırman.,ENDLINE
NAME_NEEDLEPOINT,NEEDLEPOINT BADGE,BADGE COUSSIN À ÉPINGLES,PUNTASPILLI,NADEL-ABZEICHEN,INSIGNIA DE ACERICO,INSIGNIA DE BORDADOR,INSÍGNIA DA AGULHA,ЗНАЧОК «СТАНЬ ЕЖИКОМ»,ЗНАЧОК «ЖЕРТВА КАКТУСА»,刺绣奖章,,刺繍バッジ,자수 배지,ODZNAKA KOLCÓW,GÜLÜN DİKENİ,ENDLINE
DESC_NEEDLEPOINT,Have a lot of cactuses stuck to you.,Faites-vous piquer par de nombreux cactus.,Ritrovati con tanti cactus attaccati addosso.,Lass dich von vielen Kakteen stechen.,Ten mucho contacto con los cactus.,Abraza (o toca) muchos cactus.,Acabe com vários cactos presos em você.,Соберите собой кучу кактусов.,Наберіть на себе купу колючок кактуса.,身上扎满仙人掌刺。,,大量のサボテンがくっつく。,몸에 선인장을 많이 붙이세요.,Daj się pokłuć kilku kaktusom.,Üstüne bir sürü kaktüs dikeni batsın.,ENDLINE
NAME_AERONAUTICS,AERONAUTICS BADGE,BADGE D'AÉRONAUTIQUE,AERONAUTICA,AERONAUTEN-ABZEICHEN,INSIGNIA DE AERONÁUTICA,INSIGNIA DE AERONÁUTICA,INSÍGNIA AERONÁUTICA,ЗНАЧОК ВОЗДУХОПЛАВАТЕЛЯ,ЗНАЧОК «ПІЛОТ»,航天奖章,,航空バッジ,항공학 배지,ODZNAKA AERONAUTY,HAVACILIK ROZETİ,ENDLINE
DESC_AERONAUTICS,Achieve flight.,Prenez votre envol.,Spicca il volo.,Lerne zu fliegen.,Consigue volar.,Vuela.,Consiga voar.,Подготовьтесь к полету.,Злетіть у повітря.,一飞冲天。,,飛行を達成する。,비행 능력을 얻으세요.,Wznieś się (lub zleć!) w przestworza.,Uçuşa geç.,ENDLINE
NAME_24 KARAT,24 KARAT BADGE,BADGE 24 CARATS,24 CARATI,24-KARAT-ABZEICHEN,INSIGNIA DE 24 QUILATES,INSIGNIA DE 24 QUILATES,INSÍGNIA DE 24 QUILATES,ЗНАЧОК ЗА 24 КАРАТА,ЗНАЧОК «ЧИСТЕ ЗОЛОТО»,24K 奖章,,24カラットバッジ,24캐럿 배지,ODZNAKA 24 KARATY,24 AYAR ROZETİ,ENDLINE
DESC_24 KARAT,Offer The Kiln a worthy sacrifice.,Offrez un digne sacrifice à la FOURNAISE.,Offri un prezioso sacrificio alla Fornace.,Bringe dem BRENNOFEN ein würdiges Opfer dar.,Ofrece un sacrificio digno al HORNO.,Ofrece un sacrificio digno a EL HORNO.,Ofereça um sacrifício digno ao FORNO.,Предложите ПЕЧИ достойную жертву.,Принесіть ВИПАЛЮВАЛЬНІЙ ПЕЧІ гідну пожертву.,为熔炉献上丰厚的祭品。,,火口に大そうないけにえを捧げる。,가마에 값진 제물을 바치세요.,Złóż w Czeluści godną ofiarę.,"FIRIN'a, ona layık bir armağan sun.",ENDLINE
NAME_RESOURCEFULNESS,RESOURCEFULNESS BADGE,BADGE DE DÉBROUILLARDISE,INTRAPRENDENZA,NOTRATION-ABZEICHEN,INSIGNIA DE ABUNDANCIA,INSIGNIA DE INGENIO,INSÍGNIA DA ENGENHOSIDADE,ЗНАЧОК СМЕКАЛКИ,ЗНАЧОК «ВИНАХІДЛИВИЙ»,丰饶奖章,,臨機応変バッジ,자원 활용 배지,ODZNAKA ZARADNOŚCI,HAYATTA KALMA UZMANI ROZETİ,ENDLINE
DESC_RESOURCEFULNESS,Give in to your hunger.,Succombez à votre faim.,Cedi alla fame.,Gib deinem Hunger nach.,Sucumbe a tu hambre.,Ríndete ante el hambre.,Ceda à sua fome.,Поддайтесь голоду.,Піддайтеся голоду.,放纵地大吃大喝。,,空腹に屈する。,허기에 굴복하세요.,Poddaj się głodowi.,Açlığa teslim ol.,ENDLINE
NAME_DAREDEVIL,DAREDEVIL BADGE,BADGE DE CASSE-COU,SCAVEZZACOLLO,ADRENALINSUCHER-ABZEICHEN,INSIGNIA DE TEMERIDAD,INSIGNIA DE OSADÍA,INSÍGNIA DO INTRÉPIDO,ЗНАЧОК СОРВИГОЛОВЫ,ЗНАЧОК «ВІДЧАЙДУХ»,特技奖章,,無謀バッジ,무모함 배지,ODZNAKA ŚMIAŁKA,GÖZÜ PEK ROZETİ,ENDLINE
DESC_DAREDEVIL,Shoot across the MESA canyon in a Scout Cannon.,Franchissez le canyon du PLATEAU grâce à un Canon à scout.,Attraversa il canyon della Mesa grazie a un lanciascout.,Schieße dich mit einer Pfadfinder-Kanone durch den MESA-Canyon.,Atraviesa el cañón de la MESETA con un cañón de exploradores.,Atraviesa el cañón de la MESA con un cañón de exploradores.,Atravesse o cânion da CHAPADA num disparo de canhão.,Преодолейте расселину СТОЛОВОЙ ГОРЫ с помощью скаутской пушки.,Запустіть снаряд через каньйон МЕСИ зі скаутської гармати.,进入童军大炮并将自己射过方山。,,メサの渓谷でスカウトキャノンを撃つ。,스카우트 캐넌을 타고 메사 협곡을 가로질러 날아가세요.,Przeleć przez kanion dzielący STOLIWO po wystrzeleniu z Wyrzutni Harcerzy.,İzci Topu'yla ÇORAK YAMAÇ kanyonunda kendini fırlat.,ENDLINE
NAME_MEGAENTOMOLOGY,MEGAENTOMOLOGY BADGE,BADGE DE MÉGAENTOMOLOGIE,MEGAENTOMOLOGIA,MEGA-ENTOMOLOGEN-ABZEICHEN,INSIGNIA DE MACROENTOMOLOGÍA,INSIGNIA DE MEGAENTOMOLOGÍA,INSÍGNIA DE MEGAENTOLOMOGIA,ЗНАЧОК ЦАРЯ ЭНТОМОЛОГОВ,ЗНАЧОК «МЕГАЕНТОМОЛОГ»,巨虫学奖章,,巨大昆虫学バッジ,거대곤충학 배지,ODZNAKA MEGAENTOMOLOGA,DEV BÖCEK ROZETİ,ENDLINE
DESC_MEGAENTOMOLOGY,Survive an Antlion attack.,Survivez à une attaque de fourmilion.,Sopravvivi all'attacco di un formicaleone.,Überlebe einen Ameisenlöwen-Angriff.,Sobrevive a un ataque de hormiga león.,Sobrevive un ataque de hormiga león.,Sobreviva ao ataque da formiga-leão.,Переживите атаку муравьиного льва.,Переживіть напад антиліона.,在蚁狮的袭击下成功求生。,,アリジゴクの攻撃を生き延びる。,개미귀신의 공격에서 살아남으세요.,Ujdź z życiem z ataku mrówkolwa.,Karınca Aslanı saldırısından kurtul.,ENDLINE
